_id,country,name,overallRating,rating.Academics[0],rating.Food[0],rating.Dorms[0],rating.Social[0],rating.Location[0],rating.Opportunities[0],rating.Clubs[0],rating.Safety[0]
658ccbbc738d9d84019c2456,CO,Fundacion Escuela Colombiana de Rehabiliación,,,,,,,,,
658ccbbc738d9d84019c2457,US,Furman University,,,,,,,,,
658ccbbc738d9d84019c2458,CN,Fushun Petroleum University,,,,,,,,,
658ccbbc738d9d84019c2459,EG,Future University,,,,,,,,,
658ccbbc738d9d84019c245a,CN,Fuzhou University,,,,,,,,,
658ccbbc738d9d84019c245b,SE,Göteborg University,,,,,,,,,
658ccbbc738d9d84019c245c,BW,Gaborone Universal College of Law,,,,,,,,,
658ccbbc738d9d84019c245d,JP,Gakushuin University,,,,,,,,,
658ccbbc738d9d84019c245e,TR,Galatasaray University,,,,,,,,,
658ccbbc738d9d84019c245f,IL,Galillee College,,,,,,,,,
658ccbbc738d9d84019c2460,US,Gallaudet University,,,,,,,,,
658ccbbc738d9d84019c2461,IE,Galway Mayo Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c2462,PK,Gandhara Institute of Medical Sciences,,,,,,,,,
658ccbbc738d9d84019c2463,IN,Gandhi Institute of Technology and Managment,,,,,,,,,
658ccbbc738d9d84019c2464,IN,Gandhigram Rural Institute,,,,,,,,,
658ccbbc738d9d84019c2465,PK,Gangdara Institute Of Science & Technology,,,,,,,,,
658ccbbc738d9d84019c2466,AZ,Ganja State University ,,,,,,,,,
658ccbbc738d9d84019c2467,US,Gannon University,,,,,,,,,
658ccbbc738d9d84019c2468,CN,Gansu Agricultural University,,,,,,,,,
658ccbbc738d9d84019c2469,CN,Gansu University of Technology,,,,,,,,,
658ccbbc738d9d84019c246a,US,Gardner Webb University,,,,,,,,,
658ccbbc738d9d84019c246b,IN,Gauhati University,,,,,,,,,
658ccbbc738d9d84019c246c,TR,Gazi University Ankara,,,,,,,,,
658ccbbc738d9d84019c246d,TR,Gaziantep University,,,,,,,,,
658ccbbc738d9d84019c246e,TR,Gaziosmanpasa University,,,,,,,,,
658ccbbc738d9d84019c246f,PK,GC University,,,,,,,,,
658ccbbc738d9d84019c2470,PL,Gdansk Management College,,,,,,,,,
658ccbbc738d9d84019c2471,PL,Gdynia Maritime Academy,,,,,,,,,
658ccbbc738d9d84019c2472,TR,Gebze Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c2473,TR,Gediz University,,,,,,,,,
658ccbbc738d9d84019c2474,US,Gemological Institute of America,,,,,,,,,
658ccbbc738d9d84019c2475,GY,Gemsville Technical University,,,,,,,,,
658ccbbc738d9d84019c2476,CH,Geneva Business School,,,,,,,,,
658ccbbc738d9d84019c2477,US,Geneva College,,,,,,,,,
658ccbbc738d9d84019c2478,DE,Georg-August Universität Göttingen,,,,,,,,,
658ccbbc738d9d84019c2479,CA,George Brown College,,,,,,,,,
658ccbbc738d9d84019c247a,US,George Fox University,,,,,,,,,
658ccbbc738d9d84019c247b,US,George Mason University,,,,,,,,,
658ccbbc738d9d84019c247c,US,George Washington University,,,,,,,,,
658ccbbc738d9d84019c247d,US,George Wythe College,,,,,,,,,
658ccbbc738d9d84019c247e,US,Georgetown College,,,,,,,,,
658ccbbc738d9d84019c247f,US,Georgetown University,,,,,,,,,
658ccbbc738d9d84019c2480,US,Georgia Baptist College of Nursing,,,,,,,,,
658ccbbc738d9d84019c2481,US,Georgia College & State University,,,,,,,,,
658ccbbc738d9d84019c2482,US,Georgia Health Sciences University,,,,,,,,,
658ccbbc738d9d84019c2483,US,Georgia Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c2484,US,Georgia School of Professional Psychology,,,,,,,,,
658ccbbc738d9d84019c2485,US,Georgia Southern University,,,,,,,,,
658ccbbc738d9d84019c2486,US,Georgia Southwestern University,,,,,,,,,
658ccbbc738d9d84019c2487,US,Georgia State University,,,,,,,,,
658ccbbc738d9d84019c2488,US,Georgian Court College,,,,,,,,,
658ccbbc738d9d84019c2489,GE,Georgian Technical University,,,,,,,,,
658ccbbc738d9d84019c248a,DE,Georg-Simon-Ohm-Fachhochschule Nürnberg,,,,,,,,,
658ccbbc738d9d84019c248b,JO,German Jordanian University,,,,,,,,,
658ccbbc738d9d84019c248c,EG,German University in Cairo,,,,,,,,,
658ccbbc738d9d84019c248d,US,Gettysburg College,,,,,,,,,
658ccbbc738d9d84019c248e,SD,Gezira College of Technology,,,,,,,,,
658ccbbc738d9d84019c248f,GH,Ghana Christian University College,,,,,,,,,
658ccbbc738d9d84019c2490,GH,Ghana Institute of Management and Public Administration - GIMPA,,,,,,,,,
658ccbbc738d9d84019c2491,GH,Ghana Telecom University College,,,,,,,,,
658ccbbc738d9d84019c2492,AF,Ghazni University,,,,,,,,,
658ccbbc738d9d84019c2493,PK,Ghulam Ishaq Khan Institute of Science & Technology,,,,,,,,,
658ccbbc738d9d84019c2494,PK,Gift University,,,,,,,,,
658ccbbc738d9d84019c2495,JP,Gifu Keizai University,,,,,,,,,
658ccbbc738d9d84019c2496,JP,Gifu Pharmaceutical University,,,,,,,,,
658ccbbc738d9d84019c2497,JP,Gifu Shotoku Gakuen University,,,,,,,,,
658ccbbc738d9d84019c2498,JP,Gifu University,,,,,,,,,
658ccbbc738d9d84019c2499,JP,Gifu University for Education and Languages,,,,,,,,,
658ccbbc738d9d84019c249a,JP,Gifu Women's University,,,,,,,,,
658ccbbc738d9d84019c249b,CY,Girne American University,,,,,,,,,
658ccbbc738d9d84019c249c,GB,Glasgow Caledonian University,,,,,,,,,
658ccbbc738d9d84019c249d,GB,Glasgow School of Art,,,,,,,,,
658ccbbc738d9d84019c249e,US,Glendale University College of Law,,,,,,,,,
658ccbbc738d9d84019c249f,US,Glenville State College,,,,,,,,,
658ccbbc738d9d84019c24a0,CH,Glion Institute of Higher Education,,,,,,,,,
658ccbbc738d9d84019c24a1,ES,Global Business School Barcelona,,,,,,,,,
658ccbbc738d9d84019c24a2,IN,"Global Open University , Nagaland",,,,,,,,,
658ccbbc738d9d84019c24a3,LB,Global University,,,,,,,,,
658ccbbc738d9d84019c24a4,RU,Gnesins Russian Academy of Music,,,,,,,,,
658ccbbc738d9d84019c24a5,IN,Goa University,,,,,,,,,
658ccbbc738d9d84019c24a6,US,Goddard College,,,,,,,,,
658ccbbc738d9d84019c24a7,NG,Godfrey Okoye University,,,,,,,,,
658ccbbc738d9d84019c24a8,NG,Godfrey Okoye University ,,,,,,,,,
658ccbbc738d9d84019c24a9,US,God's Bible School and College,,,,,,,,,
658ccbbc738d9d84019c24aa,IN,Gokhale Institute of Politics and Economics,,,,,,,,,
658ccbbc738d9d84019c24ab,US,Golden Gate University,,,,,,,,,
658ccbbc738d9d84019c24ac,US,Goldey-Beacom College,,,,,,,,,
658ccbbc738d9d84019c24ad,GB,"Goldsmiths College, University of London",,,,,,,,,
658ccbbc738d9d84019c24ae,IR,Golestan University of Medical Sciences,,,,,,,,,
658ccbbc738d9d84019c24af,SO,Gollis University,,,,,,,,,
658ccbbc738d9d84019c24b0,PK,Gomal University,,,,,,,,,
658ccbbc738d9d84019c24b1,NG,Gombe State University,,,,,,,,,
658ccbbc738d9d84019c24b2,BY,Gomel State Medical University,,,,,,,,,
658ccbbc738d9d84019c24b3,BY,Gomel State Technical University Pavel Sukhoi,,,,,,,,,
658ccbbc738d9d84019c24b4,BY,Gomel State University Francisk Scarnia,,,,,,,,,
658ccbbc738d9d84019c24b5,IR,Gonabad University of Medical Sciences,,,,,,,,,
658ccbbc738d9d84019c24b6,ET,Gondar University,,,,,,,,,
658ccbbc738d9d84019c24b7,US,Gonzaga University,,,,,,,,,
658ccbbc738d9d84019c24b8,US,Gordon College,,,,,,,,,
658ccbbc738d9d84019c24b9,US,Gordon Conwell Theological Seminary,,,,,,,,,
658ccbbc738d9d84019c24ba,IR,Gorgan University of Agricultural Sciences and Natural Resources,,,,,,,,,
658ccbbc738d9d84019c24bb,RU,Gorno-Altaisk State University,,,,,,,,,
658ccbbc738d9d84019c24bc,US,Goshen College,,,,,,,,,
658ccbbc738d9d84019c24bd,SE,Gotland University College,,,,,,,,,
658ccbbc738d9d84019c24be,US,Goucher College,,,,,,,,,
658ccbbc738d9d84019c24bf,PK,Government College University Faisalabad,,,,,,,,,
658ccbbc738d9d84019c24c0,PK,Government College University Lahore,,,,,,,,,
658ccbbc738d9d84019c24c1,US,Governors State University,,,,,,,,,
658ccbbc738d9d84019c24c2,IN,Govind Ballabh Pant University of Agriculture and Technology,,,,,,,,,
658ccbbc738d9d84019c24c3,US,Grace Bible College,,,,,,,,,
658ccbbc738d9d84019c24c4,US,Grace College,,,,,,,,,
658ccbbc738d9d84019c24c5,US,Grace University,,,,,,,,,
658ccbbc738d9d84019c24c6,US,Graceland College,,,,,,,,,
658ccbbc738d9d84019c24c7,CH,Graduate School of Business Administration Zurich - GSBA Zurich,,,,,,,,,
658ccbbc738d9d84019c24c8,US,Graduate Theological Union,,,,,,,,,
658ccbbc738d9d84019c24c9,JP,Graduate University for Advanced Studies,,,,,,,,,
658ccbbc738d9d84019c24ca,US,Grambling State University,,,,,,,,,
658ccbbc738d9d84019c24cb,US,Grand Canyon University,,,,,,,,,
658ccbbc738d9d84019c24cc,US,Grand Valley State University,,,,,,,,,
658ccbbc738d9d84019c24cd,US,Grand View College,,,,,,,,,
658ccbbc738d9d84019c24ce,US,Grantham University,,,,,,,,,
658ccbbc738d9d84019c24cf,US,Gratz College,,,,,,,,,
658ccbbc738d9d84019c24d0,US,Great Lakes Christian College,,,,,,,,,
658ccbbc738d9d84019c24d1,KE,Great Lakes University of Kisumu,,,,,,,,,
658ccbbc738d9d84019c24d2,ZW,Great Zimbabwe University,,,,,,,,,
658ccbbc738d9d84019c24d3,US,Green Mountain College,,,,,,,,,
658ccbbc738d9d84019c24d4,BD,Green University of Bangladesh,,,,,,,,,
658ccbbc738d9d84019c24d5,BZ,Greenford International University,,,,,,,,,
658ccbbc738d9d84019c24d6,GY,Greenheart Medical School,,,,,,,,,
658ccbbc738d9d84019c24d7,US,Greensboro College,,,,,,,,,
658ccbbc738d9d84019c24d8,US,Greenville College,,,,,,,,,
658ccbbc738d9d84019c24d9,PK,Greenwich University,,,,,,,,,
658ccbbc738d9d84019c24da,FR,Grenoble Ecole de Management,,,,,,,,,
658ccbbc738d9d84019c24db,KE,Gretsa Universtiy,,,,,,,,,
658ccbbc738d9d84019c24dc,IE,Griffith College,,,,,,,,,
658ccbbc738d9d84019c24dd,AU,Griffith University,,,,,,,,,
658ccbbc738d9d84019c24de,US,Grinnell College,,,,,,,,,
658ccbbc738d9d84019c24df,BY,Grodno State Agrarian University,,,,,,,,,
658ccbbc738d9d84019c24e0,BY,Grodno State Medical University,,,,,,,,,
658ccbbc738d9d84019c24e1,BY,Grodno State University Yanka Kupaly,,,,,,,,,
658ccbbc738d9d84019c24e2,FR,Groupe Sup de Co Amiens Picardie,,,,,,,,,
658ccbbc738d9d84019c24e3,FR,Groupe Sup de Co Montpellier,,,,,,,,,
658ccbbc738d9d84019c24e4,US,Grove City College,,,,,,,,,
658ccbbc738d9d84019c24e5,CN,Guangdong Peizheng College ,,,,,,,,,
658ccbbc738d9d84019c24e6,CN,Guangdong Polytechnic Normal University,,,,,,,,,
658ccbbc738d9d84019c24e7,CN,Guangdong Radio & TV University,,,,,,,,,
658ccbbc738d9d84019c24e8,CN,Guangdong University of Foreign Studies,,,,,,,,,
658ccbbc738d9d84019c24e9,CN,Guangdong University of Technology,,,,,,,,,
658ccbbc738d9d84019c24ea,CN,Guangxi Medical University,,,,,,,,,
658ccbbc738d9d84019c24eb,CN,Guangxi Normal University,,,,,,,,,
658ccbbc738d9d84019c24ec,CN,Guangxi Traditional Chinese Medical University,,,,,,,,,
658ccbbc738d9d84019c24ed,CN,Guangxi University,,,,,,,,,
658ccbbc738d9d84019c24ee,CN,Guangxi University for Nationalities,,,,,,,,,
658ccbbc738d9d84019c24ef,CN,Guangzhou Academy of Fine Art,,,,,,,,,
658ccbbc738d9d84019c24f0,CN,Guangzhou Normal University,,,,,,,,,
658ccbbc738d9d84019c24f1,CN,Guangzhou University,,,,,,,,,
658ccbbc738d9d84019c24f2,CN,Guangzhou University of Traditional Chinese Medicine,,,,,,,,,
658ccbbc738d9d84019c24f3,RU,Gubkin Russian State University of Oil and Gas,,,,,,,,,
658ccbbc738d9d84019c24f4,IR,Guilan University,,,,,,,,,
658ccbbc738d9d84019c24f5,IR,Guilan University of Medical Sciences,,,,,,,,,
658ccbbc738d9d84019c24f6,US,Guilford College,,,,,,,,,
658ccbbc738d9d84019c24f7,CN,Guizhou Normal University,,,,,,,,,
658ccbbc738d9d84019c24f8,CN,Guizhou University,,,,,,,,,
658ccbbc738d9d84019c24f9,IN,Gujarat Ayurved University,,,,,,,,,
658ccbbc738d9d84019c24fa,IN,Gujarat Technological University Ahmedabad,,,,,,,,,
658ccbbc738d9d84019c24fb,IN,Gujarat University Ahmedabad,,,,,,,,,
658ccbbc738d9d84019c24fc,IN,Gulbarga University,,,,,,,,,
658ccbbc738d9d84019c24fd,AE,Gulf Medical University,,,,,,,,,
658ccbbc738d9d84019c24fe,BH,Gulf University College,,,,,,,,,
658ccbbc738d9d84019c24ff,KW,Gulf University for Science and Technology,,,,,,,,,
658ccbbc738d9d84019c2500,TR,Gulhane Military Medical Academy,,,,,,,,,
658ccbbc738d9d84019c2501,UG,Gulu University,,,,,,,,,
658ccbbc738d9d84019c2502,JP,Gunma Prefectural Women's University,,,,,,,,,
658ccbbc738d9d84019c2503,JP,Gunma University,,,,,,,,,
658ccbbc738d9d84019c2504,IN,Guru Ghasidas University,,,,,,,,,
658ccbbc738d9d84019c2505,IN,Guru Gobind Singh Indraprastha University,,,,,,,,,
658ccbbc738d9d84019c2506,IN,Guru Jambeshwar University,,,,,,,,,
658ccbbc738d9d84019c2507,IN,Guru Nanak Dev University,,,,,,,,,
658ccbbc738d9d84019c2508,IN,Gurukul University,,,,,,,,,
658ccbbc738d9d84019c2509,IN,Gurukula Kangri University,,,,,,,,,
658ccbbc738d9d84019c250a,DE,Gustav-Siewerth-Akademie,,,,,,,,,
658ccbbc738d9d84019c250b,US,Gustavus Adolphus College,,,,,,,,,
658ccbbc738d9d84019c250c,KR,Gwangju Catholic College,,,,,,,,,
658ccbbc738d9d84019c250d,US,Gwynedd-Mercy College,,,,,,,,,
658ccbbc738d9d84019c250e,KR,Gyeongju University,,,,,,,,,
658ccbbc738d9d84019c250f,KR,Gyeongsang National University,,,,,,,,,
658ccbbc738d9d84019c2510,TR,Hacettepe University,,,,,,,,,
658ccbbc738d9d84019c2511,JP,Hachinohe Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c2512,JP,Hachinohe University,,,,,,,,,
658ccbbc738d9d84019c2513,YE,Hadhramout University of Science and Technology ,,,,,,,,,
658ccbbc738d9d84019c2514,DE,Hafencity Universität Hamburg,,,,,,,,,
658ccbbc738d9d84019c2515,US,Hagerstown Community College,,,,,,,,,
658ccbbc738d9d84019c2516,PK,Hahnamann Honoeopathic Medical College,,,,,,,,,
658ccbbc738d9d84019c2517,VN,Hai Duong University,,,,,,,,,
658ccbbc738d9d84019c2518,LB,Haigazian University,,,,,,,,,
658ccbbc738d9d84019c2519,CN,Hainan Normal University,,,,,,,,,
658ccbbc738d9d84019c251a,CN,Hainan University,,,,,,,,,
658ccbbc738d9d84019c251b,BD,Hajee Mohammad Danesh Science and Technology University,,,,,,,,,
658ccbbc738d9d84019c251c,PK,Hajvery University Lahore for Women,,,,,,,,,
658ccbbc738d9d84019c251d,JP,Hakodate University,,,,,,,,,
658ccbbc738d9d84019c251e,JP,Hakuoh University,,,,,,,,,
658ccbbc738d9d84019c251f,TR,Halic University,,,,,,,,,
658ccbbc738d9d84019c2520,KR,Halla University,,,,,,,,,
658ccbbc738d9d84019c2521,KR,Hallym University,,,,,,,,,
658ccbbc738d9d84019c2522,SE,Halmstad University College,,,,,,,,,
658ccbbc738d9d84019c2523,IR,Hamadan University of Medical Sciences,,,,,,,,,
658ccbbc738d9d84019c2524,JP,Hamamatsu University,,,,,,,,,
658ccbbc738d9d84019c2525,JP,Hamamatsu University School of Medicine,,,,,,,,,
658ccbbc738d9d84019c2526,AE,Hamdan Bin Mohammed e-University,,,,,,,,,
658ccbbc738d9d84019c2527,PK,Hamdard University,,,,,,,,,
658ccbbc738d9d84019c2528,US,Hamilton College,,,,,,,,,
658ccbbc738d9d84019c2529,US,Hamilton Technical College,,,,,,,,,
658ccbbc738d9d84019c252a,US,Hamline University,,,,,,,,,
658ccbbc738d9d84019c252b,US,Hampden-Sydney College,,,,,,,,,
658ccbbc738d9d84019c252c,US,Hampshire College,,,,,,,,,
658ccbbc738d9d84019c252d,US,Hampton College,,,,,,,,,
658ccbbc738d9d84019c252e,US,Hampton University,,,,,,,,,
658ccbbc738d9d84019c252f,JP,Hanazono University,,,,,,,,,
658ccbbc738d9d84019c2530,DE,Handelshochschule Leipzig,,,,,,,,,
658ccbbc738d9d84019c2531,KR,Hankuk Aviation University,,,,,,,,,
658ccbbc738d9d84019c2532,KR,Hankuk University of Foreign Studies,,,,,,,,,
658ccbbc738d9d84019c2533,KR,Hankyong National University,,,,,,,,,
658ccbbc738d9d84019c2534,KR,Hannam University,,,,,,,,,
658ccbbc738d9d84019c2535,JP,Hannan University,,,,,,,,,
658ccbbc738d9d84019c2536,US,Hannibal-Lagrange College,,,,,,,,,
658ccbbc738d9d84019c2537,VN,Hanoi Medical University,,,,,,,,,
658ccbbc738d9d84019c2538,VN,Hanoi National Economics University,,,,,,,,,
658ccbbc738d9d84019c2539,VN,Hanoi Open University,,,,,,,,,
658ccbbc738d9d84019c253a,VN,Hanoi University of Architecture,,,,,,,,,
658ccbbc738d9d84019c253b,VN,Hanoi University of Civil Engineering,,,,,,,,,
658ccbbc738d9d84019c253c,VN,Hanoi University of Mining and Geology,,,,,,,,,
658ccbbc738d9d84019c253d,VN,Hanoi University of Science,,,,,,,,,
658ccbbc738d9d84019c253e,VN,Hanoi University of Science & Technology,,,,,,,,,
658ccbbc738d9d84019c253f,US,Hanover College,,,,,,,,,
658ccbbc738d9d84019c2540,KR,Hansei University,,,,,,,,,
658ccbbc738d9d84019c2541,KR,Hanseo University,,,,,,,,,
658ccbbc738d9d84019c2542,KR,Hanshin University,,,,,,,,,
658ccbbc738d9d84019c2543,KR,Hansung University Seoul,,,,,,,,,
658ccbbc738d9d84019c2544,KR,Hanyang University,,,,,,,,,
658ccbbc738d9d84019c2545,NL,Hanzehogeschool Groningen,,,,,,,,,
658ccbbc738d9d84019c2546,ET,Haramaya University,,,,,,,,,
658ccbbc738d9d84019c2547,ZW,Harare Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c2548,CN,Harbin Engineering University,,,,,,,,,
658ccbbc738d9d84019c2549,CN,Harbin Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c254a,CN,Harbin Medical University,,,,,,,,,
658ccbbc738d9d84019c254b,CN,Harbin Normal University,,,,,,,,,
658ccbbc738d9d84019c254c,CN,Harbin University of Civil Engineering & Architecture,,,,,,,,,
658ccbbc738d9d84019c254d,CN,Harbin University of Science and Technology,,,,,,,,,
658ccbbc738d9d84019c254e,US,Harding University,,,,,,,,,
658ccbbc738d9d84019c254f,US,Harding University Graduate School of Religion,,,,,,,,,
658ccbbc738d9d84019c2550,US,Hardin-Simmons University,,,,,,,,,
658ccbbc738d9d84019c2551,LB,Hariri Canadian University,,,,,,,,,
658ccbbc738d9d84019c2552,GR,Harokopio University,,,,,,,,,
658ccbbc738d9d84019c2553,TR,Harran University,,,,,,,,,
658ccbbc738d9d84019c2554,US,Harrington Institute of Interior Design,,,,,,,,,
658ccbbc738d9d84019c2555,US,Harris-Stowe State University,,,,,,,,,
658ccbbc738d9d84019c2556,US,Hartford College for Women,,,,,,,,,
658ccbbc738d9d84019c2557,US,Hartford Graduate Center - Rensselaer at Hartford,,,,,,,,,
658ccbbc738d9d84019c2558,US,Hartwick College,,,,,,,,,
658ccbbc738d9d84019c2559,US,Harvard University,,,,,,,,,
658ccbbc738d9d84019c255a,US,Harvey Mudd College,,,,,,,,,
658ccbbc738d9d84019c255b,JO,Hashemite University,,,,,,,,,
658ccbbc738d9d84019c255c,BE,Hasselt University,,,,,,,,,
658ccbbc738d9d84019c255d,US,Hastings College,,,,,,,,,
658ccbbc738d9d84019c255e,TH,Hatyai University,,,,,,,,,
658ccbbc738d9d84019c255f,US,Haverford College,,,,,,,,,
658ccbbc738d9d84019c2560,US,Hawaii Pacific University,,,,,,,,,
658ccbbc738d9d84019c2561,ET,Hawassa University,,,,,,,,,
658ccbbc738d9d84019c2562,IQ,Hawler Medical University,,,,,,,,,
658ccbbc738d9d84019c2563,HU,Haynal Imre University of Health Sciences Budapest,,,,,,,,,
658ccbbc738d9d84019c2564,PK,Hazara University,,,,,,,,,
658ccbbc738d9d84019c2565,MN,Health sciences University of Mongolia,,,,,,,,,
658ccbbc738d9d84019c2566,US,Heartland Baptist Bible College,,,,,,,,,
658ccbbc738d9d84019c2567,CN,Hebei Academy of Fine Art,,,,,,,,,
658ccbbc738d9d84019c2568,CN,Hebei Agricultural University,,,,,,,,,
658ccbbc738d9d84019c2569,CN,Hebei Medical University,,,,,,,,,
658ccbbc738d9d84019c256a,CN,Hebei Normal University,,,,,,,,,
658ccbbc738d9d84019c256b,CN,Hebei United University,,,,,,,,,
658ccbbc738d9d84019c256c,CN,Hebei University,,,,,,,,,
658ccbbc738d9d84019c256d,CN,Hebei University of Economics and Trade,,,,,,,,,
658ccbbc738d9d84019c256e,CN,Hebei University of Science and Technology,,,,,,,,,
658ccbbc738d9d84019c256f,CN,Hebei University of Technology,,,,,,,,,
658ccbbc738d9d84019c2570,US,Hebrew College,,,,,,,,,
658ccbbc738d9d84019c2571,IL,Hebrew University of Jerusalem,,,,,,,,,
658ccbbc738d9d84019c2572,PS,Hebron University,,,,,,,,,
658ccbbc738d9d84019c2573,CN,Hefei University of Technology,,,,,,,,,
658ccbbc738d9d84019c2574,CN,Hehai University,,,,,,,,,
658ccbbc738d9d84019c2575,US,Heidelberg College,,,,,,,,,
658ccbbc738d9d84019c2576,CN,Heilongjiang August 1st Reclamation University,,,,,,,,,
658ccbbc738d9d84019c2577,CN,Heilongjiang Commercial University,,,,,,,,,
658ccbbc738d9d84019c2578,CN,Heilongjiang University,,,,,,,,,
658ccbbc738d9d84019c2579,DE,Heinrich-Heine Universität Düsseldorf,,,,,,,,,
658ccbbc738d9d84019c257a,JP,Heisei International University,,,,,,,,,
658ccbbc738d9d84019c257b,GR,Hellenic Army Academy,,,,,,,,,
658ccbbc738d9d84019c257c,GR,Hellenic Open University,,,,,,,,,
658ccbbc738d9d84019c257d,MY,Help University College,,,,,,,,,
658ccbbc738d9d84019c257e,FI,Helsinki School of Economics and Business Administration,,,,,,,,,
658ccbbc738d9d84019c257f,FI,Helsinki University of Technology,,,,,,,,,
658ccbbc738d9d84019c2580,EG,Helwan University,,,,,,,,,
658ccbbc738d9d84019c2581,IN,Hemchandracharay North Gujarat University,,,,,,,,,
658ccbbc738d9d84019c2582,IN,Hemwati Nandan Bahuguna Garhwal University,,,,,,,,,
658ccbbc738d9d84019c2583,CN,Henan Agriculture University,,,,,,,,,
658ccbbc738d9d84019c2584,CN,Henan Buddhist College,,,,,,,,,
658ccbbc738d9d84019c2585,CN,Henan Normal University,,,,,,,,,
658ccbbc738d9d84019c2586,CN,Henan Univeristy,,,,,,,,,
658ccbbc738d9d84019c2587,US,Henderson State Univerisity,,,,,,,,,
658ccbbc738d9d84019c2588,US,Hendrix College,,,,,,,,,
658ccbbc738d9d84019c2589,AF,Herat University,,,,,,,,,
658ccbbc738d9d84019c258a,GB,Heriot-Watt University,,,,,,,,,
658ccbbc738d9d84019c258b,US,Heritage College,,,,,,,,,
658ccbbc738d9d84019c258c,DE,Hertie School of Governance,,,,,,,,,
658ccbbc738d9d84019c258d,RU,Herzen State Pedagogical University of Russia,,,,,,,,,
658ccbbc738d9d84019c258e,US,Hesser College,,,,,,,,,
658ccbbc738d9d84019c258f,GB,"Heythrop College, University of London",,,,,,,,,
658ccbbc738d9d84019c2590,IN,"Hidayatullah National Law University, Raipur",,,,,,,,,
658ccbbc738d9d84019c2591,JP,Higashi Nippon International University,,,,,,,,,
658ccbbc738d9d84019c2592,SD,High Institute for Banking & Financial Studies,,,,,,,,,
658ccbbc738d9d84019c2593,US,High Point University,,,,,,,,,
658ccbbc738d9d84019c2594,AE,Higher Colleges of Technology,,,,,,,,,
658ccbbc738d9d84019c2595,RW,Higher Institute of Agriculture and Animal Husbandry,,,,,,,,,
658ccbbc738d9d84019c2596,SY,Higher Institute of Business Administration,,,,,,,,,
658ccbbc738d9d84019c2597,PL,Higher School o Business in Tarnow,,,,,,,,,
658ccbbc738d9d84019c2598,PL,Higher School o Business/National Louis University in Nowy Sacz,,,,,,,,,
658ccbbc738d9d84019c2599,RU,Higher School of Economics,,,,,,,,,
658ccbbc738d9d84019c259a,LV,Higher School of Psychology,,,,,,,,,
658ccbbc738d9d84019c259b,IT,Higher School of University and Advanced Studies Pisa,,,,,,,,,
658ccbbc738d9d84019c259c,EG,Higher Technological Institute,,,,,,,,,
658ccbbc738d9d84019c259d,SO,Hiiraan University,,,,,,,,,
658ccbbc738d9d84019c259e,JP,Hijiyama University,,,,,,,,,
658ccbbc738d9d84019c259f,US,Hilbert College,,,,,,,,,
658ccbbc738d9d84019c25a0,US,Hillsdale College,,,,,,,,,
658ccbbc738d9d84019c25a1,IN,Himachal Pradesh Agricultural University,,,,,,,,,
658ccbbc738d9d84019c25a2,IN,Himachal Pradesh University,,,,,,,,,
658ccbbc738d9d84019c25a3,JP,Himeji Dokkyo University,,,,,,,,,
658ccbbc738d9d84019c25a4,JP,Himeji Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c25a5,US,Hiram College,,,,,,,,,
658ccbbc738d9d84019c25a6,JP,Hirosaki Gakuin University,,,,,,,,,
658ccbbc738d9d84019c25a7,JP,Hirosaki University,,,,,,,,,
658ccbbc738d9d84019c25a8,JP,Hiroshima Bunkyo Women's University,,,,,,,,,
658ccbbc738d9d84019c25a9,JP,Hiroshima City University,,,,,,,,,
658ccbbc738d9d84019c25aa,JP,Hiroshima Institute of Technology,,,,,,,,,
658ccbbc738d9d84019c25ab,JP,Hiroshima International University,,,,,,,,,
658ccbbc738d9d84019c25ac,JP,Hiroshima Jogakuin University,,,,,,,,,
658ccbbc738d9d84019c25ad,JP,Hiroshima Kokusai Gakuin University,,,,,,,,,
658ccbbc738d9d84019c25ae,JP,Hiroshima Prefectural University,,,,,,,,,
658ccbbc738d9d84019c25af,JP,Hiroshima Shudo University,,,,,,,,,
658ccbbc738d9d84019c25b0,JP,Hiroshima University,,,,,,,,,
658ccbbc738d9d84019c25b1,JP,Hiroshima University of Economics,,,,,,,,,
658ccbbc738d9d84019c25b2,JP,Hiroshima Women's University,,,,,,,,,
658ccbbc738d9d84019c25b3,PK,Hitec University,,,,,,,,,
658ccbbc738d9d84019c25b4,JP,Hitotsubashi University,,,,,,,,,
658ccbbc738d9d84019c25b5,VN,Ho Chi Minh City Open University,,,,,,,,,
658ccbbc738d9d84019c25b6,VN,Ho Chi Minh City University of Agriculture and Forestry,,,,,,,,,
658ccbbc738d9d84019c25b7,VN,Ho Chi Minh City University of Architecture,,,,,,,,,
658ccbbc738d9d84019c25b8,VN,Ho Chi Minh City University of Economics,,,,,,,,,
658ccbbc738d9d84019c25b9,VN,Ho Chi Minh City University of Foreign Languages and Information Technology,,,,,,,,,
658ccbbc738d9d84019c25ba,VN,Ho Chi Minh City University of Law,,,,,,,,,
